stop_id,stop_code,stop_name,stop_lat,stop_lon
EQ253,1865,"ESPRIT / CORBRIDGE",  45.452009, -75.471033
EQ255,1991,"ESPRIT / VISTA PARK",  45.451723, -75.470136
EQ258,1857,"ESPRIT / STORMWIND",  45.450628, -75.468663
EQ263,1863,"ESPRIT / ASHENVALE",  45.448487, -75.467580
EQ266,1864,"ESPRIT / HARVEST VALLEY",  45.448478, -75.467784
EQ300,3328,"MILLENNIUM / E.S. GISÈLE LALONDE",  45.468425, -75.445595
EQ310,1290,"TRIM / INNES",  45.470425, -75.454231
EQ315,9072,"TRIM / SALZBURG",  45.468189, -75.452814
EQ330,9075,"MILLENNIUM / TRIM",  45.465726, -75.451031
EQ340,1207,"TRIM / MONTMERE",  45.462839, -75.450007
EQ345,1211,"TRIM / PINNACLE",  45.460675, -75.448588
EQ348,1213,"TRIM / BRIAN COBURN",  45.458578, -75.447628
EQ350,0709,"MONTMERE / LINARIA",  45.461952, -75.452408
EQ360,0711,"MONTMERE / PLAINHILL",  45.460437, -75.454754
EQ367,1220,"MONTMERE / BRIAN COBURN",  45.457592, -75.453436
EQ379,1317,"BRIAN COBURN / TRIM",  45.457089, -75.448269
EQ380,6923,"BRIAN COBURN / MONTMERE",  45.457193, -75.453811
EQ382,6922,"BRIAN COBURN / PROVENCE",  45.456579, -75.456494
EQ386,6920,"BRIAN COBURN / NANTES",  45.455745, -75.459732
EQ406,1804,"LAKERIDGE / VISTAPARK",  45.448778, -75.475398
EQ407,1850,"LAKERIDGE / SOUTHFIELD",  45.448888, -75.475687
EQ408,5923,"LAKERIDGE / GOLDENBROOK",  45.446941, -75.474263
EQ418,5919,"HARVEST VALLEY / SPARKMAN",  45.445487, -75.476919
EQ419,1774,"HARVEST VALLEY / LAKERIDGE",  45.446118, -75.474866
EQ425,1852,"HARVEST VALLEY / GLASTONBURY",  45.447248, -75.471215
EQ504,1257,"PORTOBELLO / STORMWIND",  45.451736, -75.463394
EQ508,1258,"PORTOBELLO / SUMMER DAYS",  45.451790, -75.463204
EQ512,1246,"PORTOBELLO / SUMMER SKY",  45.449192, -75.461948
ER130,2250,"NAVAN / RENAUD",  45.430329, -75.515089
ER170,2254,"NAVAN / AD. 3349",  45.427743, -75.504349
ER190,2256,"NAVAN / AD. 3509",  45.427359, -75.498502
ER210,2258,"NAVAN / AD. 3573",  45.426905, -75.495980
ER220,2259,"NAVAN / AD. 3554",  45.426307, -75.491403
ER230,2260,"NAVAN / AD. 3659",  45.426404, -75.491197
ER240,2261,"NAVAN / MER BELUE",  45.425736, -75.487912
ER245,1048,"NAVAN / MER BLEUE",  45.425137, -75.486376
ER260,2263,"NAVAN / DIAMOND",  45.424583, -75.484750
ER265,1038,"NAVAN / AD. 3842",  45.423808, -75.481621
ER275,1036,"NAVAN / AD. 3982",  45.423544, -75.476194
ER277,2142,"NAVAN / ADD 3906",  45.423775, -75.478915
ER280,1037,"NAVAN / AD. 3827",  45.423898, -75.481606
ER285,1034,"NAVAN / AD. 4032",  45.422977, -75.473240
ER290,1035,"NAVAN / ADD 3915",  45.423870, -75.478724
ER292,2140,"NAVAN / ADD 3955",  45.423677, -75.476325
ER295,1032,"NAVAN / AD. 4118",  45.422255, -75.469023
ER300,1033,"NAVAN / AD. 4019",  45.423112, -75.473199
ER305,2265,"NAVAN / TENTH LINE",  45.421732, -75.465838
ER310,1031,"NAVAN / AD. 4125",  45.422353, -75.468881
ER315,1028,"NAVAN / AD. 4296",  45.421755, -75.460433
ER325,1026,"NAVAN / AD. 4388",  45.421614, -75.455925
ER330,1027,"NAVAN / AD. 4243",  45.421837, -75.460572
ER335,1024,"NAVAN / CANARY",  45.421288, -75.453669
ER340,1025,"NAVAN / 4397",  45.421741, -75.455935
ER345,1022,"NAVAN / AD. 4537",  45.420873, -75.449652
ER390,2267,"NAVAN / MILTON",  45.421462, -75.446152
ER410,2269,"MUSTANG / NAVAN",  45.423309, -75.440598
ER420,2270,"NAVAN / MUSTANG",  45.423232, -75.440970
ER430,2271,"MUSTANG / GALAXIE",  45.419709, -75.439515
ER450,2272,"METEOR / MUSTANG",  45.418106, -75.438497
ER470,2274,"METEOR / SMITH",  45.418729, -75.435751
ER490,2276,"SMITH / FOREST LEA",  45.419857, -75.431347
ER510,2278,"SMITH / TRIM",  45.420936, -75.427378
ER530,2280,"TRIM / FOREST LEA",  45.419825, -75.425981
ER550,2282,"DELSON / BARNWELL",  45.416020, -75.422297
ER570,2284,"DELSON / VILLEROY",  45.418958, -75.417066
ER580,2285,"COLONIAL / DELSON",  45.421890, -75.419994
ER590,2287,"COLONIAL / HENN",  45.421762, -75.421374
ER595,3738,"COLONIAL / AD. 1296",  45.421933, -75.420641
ER600,3713,"COLONIAL / FRANK KENNY",  45.422996, -75.409245
ER610,3714,"COLONIAL / AD. 1759",  45.425661, -75.400977
ER615,3736,"COLONIAL / AD. 1740",  45.425799, -75.401281
ER620,3715,"COLONIAL / ROCKDALE",  45.428558, -75.392550
ER630,3716,"COLONIAL / HEUVELMANS",  45.433118, -75.375731
ER640,3717,"COLONIAL / AD. 2455",  45.435306, -75.367597
ER645,3733,"COLONIAL / AD. 2454",  45.435496, -75.367721
ER647,3718,"COLONIAL / DUNNING",  45.437328, -75.360143
ER650,3719,"COLONIAL / DESSAINT",  45.440473, -75.348933
ER655,3720,"SARSFIELD / COLONIAL",  45.441489, -75.344123
ER664,3727,"SARSFIELD / AD. 3420",  45.443594, -75.345226
ER665,3723,"SARSFIELD / DESSAINT",  45.445075, -75.345733
ER668,3728,"DESSAINT / SARSFIELD",  45.445305, -75.346176
ER672,3725,"DESSAINT / AD. 3420",  45.444295, -75.349558
ER674,3729,"DESSAINT / AD. 3415",  45.444167, -75.349382
ER675,3726,"DESSAINT / ST HUGHES",  45.442482, -75.349173
ER680,3731,"DESSAINT / COLONIAL",  45.440848, -75.348657
ER700,2288,"TRIM / AD. 3435",  45.422222, -75.427316
ER720,2289,"HENN / TRIM",  45.424904, -75.428274
ER740,0935,"HENN / AUGUST",  45.425249, -75.425750
ER760,2290,"HENN / LOEPER",  45.424728, -75.424840
ER800,2292,"HENN / COLONIAL",  45.421854, -75.422607
ER820,2293,"COLONIAL / TRIM",  45.421360, -75.425594
ER825,3739,"COLONIAL / FAIRGREEN",  45.421330, -75.424304
EZ120,0437,"VALIN / INNES",  45.472626, -75.447910
EZ125,0438,"VALIN / PINE VISTA",  45.473414, -75.448484
EZ130,0439,"VALIN / TRAIL SIDE",  45.474582, -75.449319
EZ135,0440,"VALIN / TIMBERTRAIL",  45.474598, -75.450061
EZ140,0441,"VALIN / MONDAVI",  45.475343, -75.452797
EZ150,0443,"VALIN / BREEZEWOOD",  45.474085, -75.454931
EZ229,3297,"SPRINGRIDGE / TRIM",  45.478496, -75.465005
EZ240,3259,"SPRINGRIDGE / PEPPERGRASS",  45.479937, -75.464147
EZ245,3247,"SPRINGRIDGE / LOBELIA",  45.480400, -75.463602
EZ250,3258,"SPRINGRIDGE / CAPRIHANI",  45.481919, -75.464418
EZ265,3249,"SPRINGRIDGE / HEATHERSTONE",  45.482174, -75.466767
EZ275,3250,"SPRINGRIDGE / BIRDSEYE",  45.480923, -75.468734
EZ280,3255,"TRIM / TEMPO PATHWAY",  45.481757, -75.471034
EZ290,3254,"TRIM / WATTERS",  45.483795, -75.473645
EZ300,3276,"TRIM / PATHWAY",  45.485696, -75.476131
EZ305,3277,"TRIM / ANTIGONISH",  45.485846, -75.475144
EZ320,1407,"OLD MONTRÉAL / GERALD",  45.489960, -75.474941
EZ330,1409,"OLD MONTRÉAL / AVEIA",  45.491421, -75.473122
EZ335,1410,"OLD MONTRÉAL / DAIRY",  45.491503, -75.473446
EZ340,1411,"OLD MONTRÉAL / AD. 1138",  45.493679, -75.468316
EZ355,1415,"COX COUNTRY / OLD MONTRÉAL",  45.502861, -75.455806
EZ365,1417,"COX COUNTRY / SEQUOIA",  45.501838, -75.455121
EZ375,1419,"COX COUNTRY / JONQUILLE",  45.497827, -75.452419
EZ385,1421,"WILHAVEN / COX COUNTRY",  45.495069, -75.449015
EZ390,1420,"COX COUNTRY / WILHAVEN",  45.494945, -75.449273
EZ395,1423,"WILHAVEN / AD. 1601",  45.496233, -75.445424
EZ400,1422,"WILHAVEN / AD. 1592",  45.496097, -75.445298
EZ405,1425,"WILHAVEN / O'TOOLE",  45.499302, -75.432916
EZ415,1427,"WILHAVEN / GEORGES VANIER",  45.499601, -75.430275
EZ425,1429,"WILHAVEN / JULES-LÉGER",  45.499710, -75.427521
EZ435,1430,"WILHAVEN / GAUTHIER",  45.499363, -75.425007
EZ445,1433,"WILHAVEN / SHALOM",  45.498921, -75.422021
EZ455,1435,"WILHAVEN / QUIGLEY HILL",  45.498894, -75.419232
EZ465,1437,"WILHAVEN / CUMBERLAND RIDGE",  45.498925, -75.416737
EZ475,1439,"WILHAVEN / MILLBURN",  45.499476, -75.413169
EZ480,1438,"WILHAVEN / WISHBOURNE",  45.499301, -75.413710
EZ495,1443,"WILHAVEN / ROYAL MAPLE",  45.500726, -75.406529
EZ505,1444,"WILHAVEN / MINOGUE",  45.501691, -75.403951
EZ515,1446,"WILHAVEN / AD. 2525",  45.502516, -75.401760
EZ520,1447,"WILHAVEN / AD. 2530",  45.502415, -75.401493
EZ525,1449,"WILHAVEN / DUNNING",  45.501930, -75.396934
EZ535,1450,"DUNNING / AD. 1452",  45.503697, -75.397258
EZ540,1451,"DUNNING / AD. 1450",  45.504064, -75.397136
EZ545,1452,"DUNNING / BRICKLAND",  45.508710, -75.400219
EZ555,1454,"DUNNING / CUMBERLAND PARK & RIDE",  45.512703, -75.402765
EZ565,1456,"DUNNING / AD. 1115",  45.514460, -75.403947
EZ569,3691,"CAMERON / OLD MONTRÉAL",  45.516806, -75.410263
EZ570,1457,"DUNNING / AD. 1110",  45.514445, -75.404280
EZ571,3692,"CAMERON / REGIONAL ROAD 174",  45.518163, -75.410992
EZ572,9006,"CAMERON / SPARKLE",  45.517587, -75.410964
EZ573,3693,"REGIONAL ROAD 174 / FAUBER",  45.518692, -75.406117
EZ574,3696,"OLD MONTRÉAL / GLASFORD",  45.517435, -75.407332
EZ575,1458,"DUNNING / MARKET",  45.517042, -75.405737
EZ578,1122,"R.R. 174 / EAST SHORE",  45.519695, -75.386936
EZ579,0313,"R.R. 174 / MORIN",  45.519366, -75.382808
EZ581,3695,"KINSELLA / OLD MONTRÉAL",  45.518859, -75.376994
EZ585,1460,"OLD MONTRÉAL / PETER HARKNESS",  45.517717, -75.402949
EZ595,1462,"OLD MONTRÉAL / BARNETT",  45.517936, -75.400500
EZ605,1464,"OLD MONTRÉAL / AD. 2811",  45.518214, -75.396667
EZ615,1466,"OLD MONTRÉAL / AD. 2907",  45.518354, -75.392556
EZ625,1468,"OLD MONTRÉAL / PIERRETTE",  45.518571, -75.387009
EZ637,0239,"FAMILLE-LAPORTE / OLD MONTRÉAL",  45.494681, -75.468034
EZ640,0240,"DE LA FAMILLE-LAPORTE / DE LA MINOTERIE RIDGE",  45.497031, -75.470582
EZ645,0241,"DE LA FAMILLE-LAPORTE / MISHAWASHKODE",  45.497347, -75.470480
EZ650,0242,"DE LA FAMILLE-LAPORTE / DE LA BAIE DES CASTORS",  45.499019, -75.470493
EZ655,0243,"DE LA FAMILLE-LAPORTE / DU CARTOGRAPHE",  45.498710, -75.470477
EZ660,0245,"CARDINAL CREEK / OLD MONTRÉAL",  45.498962, -75.465928
EZ805,1472,"OLD MONTRÉAL / KINSELLA",  45.519055, -75.378603
NA080,7333,"SCOTT / STIRLING",  45.406386, -75.727671
NA090,7332,"SCOTT / HINCHEY",  45.405898, -75.729412
NA100,8050,"SCOTT / PARKDALE",  45.404765, -75.732162
NA140,2370,"SOMERSET W / PRESTON",  45.408359, -75.714555
NA160,8039,"SOMERSET W / BAYSWATER",  45.406584, -75.720318
NA180,7336,"SOMERSET W / WELLINGTON",  45.406083, -75.722231
NA190,8042,"WELLINGTON / SOMERSET W",  45.405681, -75.722658
NA210,8040,"WELLINGTON / MERTON",  45.404145, -75.724378
NA220,8041,"WELLINGTON / MELROSE",  45.403982, -75.724278
NA230,7339,"WELLINGTON / CARRUTHERS",  45.401976, -75.726583
NA240,7338,"WELLINGTON / MCCORMICK",  45.401913, -75.726937
NA250,6897,"WELLINGTON / PARKDALE",  45.401202, -75.728199
NA270,7341,"WELLINGTON / HOLLAND",  45.399802, -75.731475
NA340,8059,"PARKDALE / LYNDALE",  45.406297, -75.732626
NA345,7345,"PARKDALE / BURNSIDE",  45.408384, -75.733799
NA410,5712,"COLOMBINE / PARKDALE",  45.408759, -75.734637
NA425,8960,"COLOMBINE / TUNNEY'S PASTURE",  45.408109, -75.736520
NA445,7348,"SIR FREDERICK BANTING / EGLANTINE",  45.405025, -75.741029
NA455,8992,"EGLANTINE / GOLDENROD",  45.405732, -75.738987
NA465,7350,"EGLANTINE / TUNNEY'S PASTURE",  45.406429, -75.736698
NA505,5000,"HOLLAND / SCOTT",  45.403351, -75.734020
NA530,7351,"HOLLAND / SPENCER",  45.401497, -75.733118
NA550,0779,"HOLLAND / WELLINGTON",  45.400137, -75.732293
NB010,8033,"GLADSTONE / LORETTA",  45.403428, -75.715624
NB030,7353,"GLADSTONE / BAYSWATER",  45.402769, -75.717907
NB050,8034,"GLADSTONE / FAIRMONT",  45.401453, -75.721566
NB071,1807,"GLADSTONE / ROSEMOUNT",  45.400460, -75.725054
NB080,7356,"GLADSTONE / SHERBROOKE",  45.400421, -75.724646
NB090,8035,"GLADSTONE / PARKDALE",  45.399518, -75.728043
NB120,8999,"PARKDALE / GLADSTONE",  45.399348, -75.728186
NB130,6888,"PARKDALE / TYNDALL",  45.398581, -75.727941
NB140,8036,"PARKDALE / SIMS",  45.398263, -75.727536
NB150,8071,"PARKDALE / WESTMOUNT",  45.397413, -75.726909
NB160,8091,"PARKDALE / HIGHWAY 417",  45.396972, -75.726915
NB170,8073,"PARKDALE / SHERWOOD",  45.396078, -75.726429
NB210,7359,"PARKDALE / RUSKIN",  45.393430, -75.724780
NB230,8075,"PARKDALE / INGLEWOOD",  45.392174, -75.724018
NB250,7361,"PARKDALE / CARLING",  45.391136, -75.723483
NB310,4871,"HOLLAND / BYRON",  45.398094, -75.731051
NB340,6438,"HOLLAND / SHERWOOD",  45.395960, -75.729702
NB350,5852,"HOLLAND / HIGHWAY 417",  45.395871, -75.729583
NB360,7362,"HOLLAND / KENILWORTH",  45.394112, -75.728398
NB380,0322,"HOLLAND / RUSKIN",  45.392533, -75.727768
NB420,2305,"HOLLAND / CARLING",  45.390003, -75.726231
NB440,8019,"CARLING / HOLLAND",  45.389692, -75.725559
NB470,2390,"CARLING / PARKDALE",  45.390621, -75.723120
NB490,8016,"CARLING / TOH Civic Campus",  45.391769, -75.721265
NB510,7365,"CARLING / MELROSE SOUTH",  45.392735, -75.719106
NB530,8015,"MAPLE DRIVE / CENTRAL EXPERIMENTAL FARM",  45.393806, -75.716575
NB550,7367,"CARLING / SHERWOOD",  45.395437, -75.712887
NB570,8014,"CARLING / O-TRAIN STATION (A)",  45.396844, -75.709617
NB590,8023,"CARLING / PRESTON",  45.397291, -75.707816
NC050,7370,"SCOTT / SIR FREDERICK BANTING",  45.401850, -75.739035
NC060,7372,"SCOTT / ROSS",  45.401546, -75.739282
NC070,7371,"SCOTT / NORTHWESTERN",  45.401018, -75.741077
NC080,7373,"SCOTT / WESTERN",  45.400695, -75.741260
NC090,4894,"SCOTT / CARLETON",  45.400264, -75.742722
NC100,7374,"SCOTT / ISLAND PARK",  45.398722, -75.746409
NC115,0428,"SCOTT / LANARK",  45.397714, -75.748334
NC120,7375,"SCOTT / CLIFTON",  45.397553, -75.749234
NC150,4841,"MCRAE / SCOTT",  45.396392, -75.750403
NC170,7377,"MCRAE / RICHMOND",  45.394529, -75.749159
NC175,5616,"CHURCHILL / RICHMOND",  45.392393, -75.754117
NC210,7380,"CHURCHILL / SCOTT",  45.394336, -75.755318
NC230,5615,"CHURCHILL / TRANSIT BRIDGE",  45.394824, -75.755631
NC240,4884,"CHURCHILL / WORKMAN",  45.395311, -75.755816
NC250,7381,"CHURCHILL / LANARK",  45.396675, -75.756667
NC260,4883,"LANARK / CHURCHILL",  45.397090, -75.756827
NC270,7384,"LANARK / BEECHGROVE",  45.397901, -75.754211
NC290,7385,"LANARK / CHAMPLAIN",  45.398647, -75.752783
NC300,7383,"LANARK / AD. 369",  45.398689, -75.752336
NC310,7386,"ELLENDALE / CLEARVIEW",  45.399562, -75.750970
NC320,4885,"CLEARVIEW / ELLENDALE",  45.399678, -75.750790
NC340,4886,"CLEARVIEW / LATCHFORD",  45.400326, -75.750845
NC350,7387,"CLEARVIEW / ISLAND PARK",  45.401514, -75.749463
NC370,7388,"CLEARVIEW / PATRICIA NORTH",  45.402786, -75.748501
NC400,4887,"CLEARVIEW / KEYWORTH",  45.403546, -75.746498
NC410,7391,"CLEARVIEW / CARLETON",  45.403977, -75.744998
NC430,7392,"NORTHWESTERN / AMANDA",  45.401598, -75.741746
NC440,4890,"AMANDA / CARLETON",  45.400402, -75.743219
NC450,7393,"KEYWORTH / AMANDA",  45.399990, -75.744795
NC460,7394,"KEYWORTH / SUNNYMEDE",  45.401642, -75.745718
NC470,7395,"KEYWORTH / CLEARVIEW",  45.403097, -75.746568
ND020,4850,"WELLINGTON / CAROLINE",  45.399307, -75.734139
ND030,4848,"WELLINGTON / HARMER",  45.399135, -75.734001
ND040,7396,"WELLINGTON / GILCHRIST",  45.398480, -75.738339
ND050,7397,"WELLINGTON / CLARENDON",  45.398499, -75.737100
ND070,7398,"WELLINGTON / GRANVILLE",  45.398116, -75.739072
ND080,4851,"WELLINGTON / CARLETON",  45.397955, -75.740658
ND090,7399,"WELLINGTON / MAYFAIR",  45.397793, -75.740546
ND100,7400,"RICHMOND / ISLAND PARK",  45.397212, -75.742546
ND120,7401,"RICHMOND / HILSON",  45.395944, -75.745411
ND135,2389,"RICHMOND / KIRKWOOD",  45.395019, -75.746956
ND140,2356,"RICHMOND / MCRAE",  45.394491, -75.748777
ND150,4864,"RICHMOND / EDEN",  45.392933, -75.752335
ND155,4865,"RICHMOND / EDGEWOOD",  45.392907, -75.751779
ND190,4876,"RICHMOND / CHURCHILL",  45.391865, -75.754533
ND200,7406,"RICHMOND / ROOSEVELT",  45.390773, -75.756910
ND500,6929,"KIRKWOOD / RICHMOND",  45.394909, -75.746677
ND510,0345,"KIRKWOOD / BYRON",  45.393497, -75.745533
ND530,4844,"KIRKWOOD / GEOFFREY",  45.392279, -75.744923
ND550,7424,"KIRKWOOD / IONA",  45.390744, -75.744139
ND570,4855,"KIRKWOOD / CLARE",  45.388467, -75.742816
ND590,7427,"KIRKWOOD / DEVONSHIRE",  45.387751, -75.742072
ND600,7425,"KIRKWOOD / MACY",  45.387103, -75.741966
ND610,7426,"KIRKWOOD / CARLING",  45.385323, -75.740891
ND620,7428,"KIRKWOOD / CARLING N.",  45.385340, -75.740674
NE010,4838,"CARLING / QUEENSWAY",  45.381328, -75.742388
NE020,4817,"CARLING / KIRKWOOD",  45.382736, -75.740185
NE040,8080,"CARLING / ARCHIBALD",  45.385971, -75.734710
NE055,2936,"CARLING / AD. 1316",  45.385785, -75.734469
NE060,8094,"CARLING / MERIVALE",  45.386564, -75.732689
NE080,7429,"CARLING / ANNA - THE ROYAL",  45.388070, -75.729233
NE120,8077,"MERIVALE / THAMES",  45.385239, -75.732388
NE125,1029,"MERIVALE / CARLING",  45.385905, -75.732315
NE140,8076,"MERIVALE / CRERAR",  45.384429, -75.732424
NE150,7432,"MERIVALE / COLDREY",  45.383542, -75.732858
NE160,7435,"MERIVALE / ANNA",  45.382063, -75.732800
NE190,7434,"MERIVALE / SHILLINGTON",  45.379458, -75.733526
NE210,4831,"MERIVALE / KIRKWOOD",  45.377462, -75.733425
NE230,4834,"MERIVALE / MAYVIEW",  45.375147, -75.733099
NE240,8097,"MERIVALE / SUMMERVILLE",  45.375290, -75.732854
NE250,4800,"MERIVALE / KINGSTON",  45.373757, -75.732479
NE260,4804,"MERIVALE / CALDWELL",  45.373147, -75.732704
NE270,5717,"MERIVALE / AD. 1220",  45.371913, -75.732491
NE290,5698,"MERIVALE / CENTRAL PARK",  45.370019, -75.731917
NE310,2997,"MERIVALE / BASELINE",  45.365923, -75.731164
NE315,1251,"CENTRAL PARK / MERIVALE",  45.367762, -75.732113
NE330,1561,"KIRKWOOD / LEPAGE",  45.377285, -75.733861
NE340,4832,"KIRKWOOD / RAVEN",  45.378337, -75.735099
NE350,7439,"KIRKWOOD / WOODWARD",  45.379480, -75.736411
NE358,4840,"KIRKWOOD / COLDREY",  45.381978, -75.738497
NE360,7441,"KIRKWOOD / CARLING S.",  45.382954, -75.739123
NE370,4830,"LAPERRIÈRE / KIRKWOOD",  45.379727, -75.738349
NE385,4829,"LAPERRIÈRE / CAVAN",  45.379228, -75.739134
NE390,7443,"LAPERRIÈRE / COLDREY",  45.379107, -75.739864
NE400,7444,"LAPERRIÈRE / MCBRIDE",  45.377786, -75.742856
NE405,7445,"LAPERRIÈRE / LARKIN",  45.378306, -75.741190
NE425,4827,"MCBRIDE / WOODWARD",  45.376695, -75.742437
NE430,7447,"MCBRIDE / RAVEN",  45.375817, -75.741759
NE445,4985,"RAVEN / MCBRIDE",  45.375823, -75.741325
NE450,4826,"RAVEN / LARKIN",  45.376416, -75.739747
NE460,7451,"RAVEN / CAVAN",  45.377327, -75.737436
NE470,7452,"CAVAN / LEPAGE",  45.376241, -75.736544
NE480,4823,"EDGECLIFFE / AD. 1457",  45.375066, -75.737071
NE487,7455,"EDGECLIFFE / CALDWELL",  45.374328, -75.738383
NE490,7453,"CALDWELL / MORISSET",  45.373002, -75.739294
NE500,7454,"CALDWELL / AD. 1520",  45.372101, -75.737813
NE505,7457,"CALDWELL / AD. 1455",  45.372359, -75.737286
NE510,4824,"CALDWELL / MEDFORD",  45.372665, -75.734588
NE520,7459,"CALDWELL / MERIVALE",  45.373339, -75.733187
NE525,6510,"CENTRAL PARK / CELEBRATION",  45.370103, -75.733639
NE530,6521,"CENTRAL PARK / CRYSTAL PARK",  45.370065, -75.733295
NE535,6511,"CENTRAL PARK DR / BLOOMINGDALE",  45.369500, -75.735039
NE545,6512,"CENTRAL PARK / WHITESTONE",  45.368720, -75.736798
NE550,6519,"CENTRAL PARK / WHITESTONE",  45.368728, -75.736556
NE555,6513,"CENTRAL PARK / STATEN",  45.367611, -75.737847
NE565,6514,"CENTRAL PARK / SCOUT",  45.366595, -75.735295
NE575,6515,"CENTRAL PARK / MANHATTAN",  45.367283, -75.733167
NF010,8096,"SUMMERVILLE / MERIVALE",  45.375468, -75.732660
NF020,4805,"SUMMERVILLE / PRINCE",  45.376149, -75.730889
NF040,7462,"SUMMERVILLE / SILVER",  45.377058, -75.728842
NF060,8095,"HOLLINGTON / SUMMERVILLE",  45.378245, -75.726685
NF080,7464,"HOLLINGTON / EMPEROR",  45.379465, -75.727537
NF140,8093,"ADMIRAL / SHILLINGTON",  45.381334, -75.728222
NF200,4808,"HOLLINGTON / SHILLINGTON",  45.380433, -75.728316
NF210,7467,"ADMIRAL / ANNA",  45.382643, -75.729090
NF230,2427,"ADMIRAL / CRERAR",  45.384165, -75.729330
NF250,8092,"CRERAR / VETERAN",  45.385549, -75.728897
NF260,7468,"CRERAR / ANNA",  45.385962, -75.727461
NF275,7470,"CRERAR / STEVENSON",  45.386404, -75.726281
NF280,7469,"CRERAR / FISHER",  45.386534, -75.725525
NF300,7471,"FISHER / TUNIS",  45.385970, -75.724954
NF330,7472,"FISHER / SHILLINGTON",  45.383028, -75.723441
NF350,7476,"FISHER / EMPEROR",  45.381599, -75.722413
NF370,4812,"FISHER / TRENT",  45.379891, -75.721287
NF390,7478,"FISHER / AD. 1170",  45.377029, -75.719935
NF400,7477,"FISHER / AD. 1140",  45.377741, -75.720027
NF410,6761,"FISHER / BASELINE",  45.372006, -75.717017
NG020,4839,"CARLING / SAIGON",  45.381819, -75.744386
NG030,3669,"CARLING / CHURCHILL",  45.380749, -75.745958
NG050,4908,"CARLING / CLYDE NORTH",  45.379340, -75.749169
NG060,7479,"CARLING / COLE SOUTH",  45.378955, -75.750962
NG070,7480,"CARLING / HIGHLAND",  45.378096, -75.752965
NG080,7481,"CARLING / BOYD",  45.378072, -75.752059
NG090,4939,"CARLING / BROADVIEW",  45.376919, -75.754729
NG110,4907,"CARLING / MAITLAND",  45.375894, -75.757318
NG120,6410,"CARLING / SHERBOURNE",  45.375718, -75.758218
NG130,6411,"CARLING / MCKELLAR",  45.374726, -75.760580
NG140,2431,"CARLING / DUNLEVIE",  45.374401, -75.760508
NG150,7483,"CARLING / MELWOOD",  45.373494, -75.763520
NG170,7484,"CARLING / IROQUOIS",  45.372252, -75.766230
NG190,4067,"CARLING / FAIRLAWN",  45.370240, -75.769961
NG225,8046,"CARLINGWOOD / CARLING",  45.371181, -75.769078
NG310,2981,"MAITLAND / GARFIELD",  45.367766, -75.753075
NG330,7491,"MAITLAND / AGINCOURT",  45.366711, -75.751327
NG350,7490,"MAITLAND / ERINDALE",  45.364397, -75.748396
NG370,2979,"MAITLAND / TERREBONNE",  45.363795, -75.744434
NG390,7493,"MAITLAND / CLYDE",  45.363723, -75.741819
NG400,2978,"CLYDE / MAITLAND",  45.363501, -75.740877
NG420,7495,"CLYDE / BASELINE",  45.361992, -75.739940
NG425,2407,"WOODWARD / MAITLAND",  45.368567, -75.752877
NG450,7497,"WOODWARD / COURTWOOD",  45.372266, -75.750488
NG455,7498,"WOODWARD / AD. 1630",  45.373615, -75.748964
NG510,0350,"CLYDE NORTH / CARLING",  45.378688, -75.749995
NG520,0351,"CLYDE NORTH / LAPERRIERE",  45.375769, -75.748029
NH010,4922,"RICHMOND / GOLDEN",  45.389662, -75.758911
NH030,7506,"RICHMOND / BROADVIEW",  45.388549, -75.760745
NH050,7507,"RICHMOND / FRASER",  45.387195, -75.762857
NH070,7510,"RICHMOND / WESTMINSTER",  45.385761, -75.765149
NH090,4923,"RICHMOND / WAVELL",  45.384130, -75.767736
NH120,7513,"RICHMOND / CLEARY",  45.382060, -75.770509
NH130,7512,"RICHMOND / REDWOOD",  45.382537, -75.769612
NH140,4924,"RICHMOND / SHERBOURNE",  45.380693, -75.771969
NH160,4869,"RICHMOND / LOCKHART",  45.379155, -75.773559
NH180,7515,"RICHMOND / WOODROFFE",  45.377722, -75.774625
NH190,4916,"SAVILLE ROW / WOODROFFE",  45.373533, -75.772065
NH210,4915,"SAVILLE ROW / LOCKHART",  45.374042, -75.770344
NH220,2353,"SAVILLE ROW / HAYMARKET",  45.373941, -75.770090
NH230,7516,"SAVILLE ROW / NEEPAWA",  45.375051, -75.769220
NH250,7517,"SAVILLE ROW / BLACK FRIARS",  45.376920, -75.768711
NH270,4919,"SHERBOURNE / DOVERCOURT",  45.378541, -75.767477
NH280,4914,"DOVERCOURT / SHERBOURNE",  45.378829, -75.767524
NH290,7520,"DOVERCOURT / ROWANWOOD",  45.379083, -75.766435
NH300,7519,"DOVERCOURT / COURTENAY",  45.379079, -75.765784
NH310,4913,"DOVERCOURT / WAVELL",  45.379593, -75.764552
NH320,4920,"DOVERCOURT / WINDERMERE",  45.379879, -75.762926
NH340,7523,"DOVERCOURT / MANSFIELD",  45.380407, -75.761004
NH360,4912,"DOVERCOURT / DENBURY",  45.381176, -75.758900
NH380,7524,"DOVERCOURT / BROADVIEW",  45.381482, -75.757479
NH400,4911,"DOVERCOURT / BRIERWOOD",  45.382474, -75.755116
NH420,7526,"DOVERCOURT / ROOSEVELT",  45.383189, -75.753000
